id,name,latitude,longitude,count
1082,Sint-Joris-Weert,50.80129671879586,4.651860787104162,20024
203,Eigenbrakel,50.68475914261351,4.37582344502392,54987
1181,Veurne,51.07391661820733,2.669750487403637,11356
789,Marche-les-Dames,50.480718861804796,4.964576135362847,30096
346,Eeklo,51.18061569885919,3.575419009227249,10767
267,Chaudfontaine,50.58695623775602,5.644168864995391,30991
68,Eerken,50.75433674841785,4.662366455406936,19883
146,Bertrix,49.85232574338336,5.268150158432898,19370
738,Lillois,50.64367353246769,4.363394702678375,54984
797,Maria-Aalter,51.10757473497731,3.386700586663826,58857
1034,Saint-Ghislain,50.44273476444009,3.820015769849533,31269
1973,Mouterij,50.83101229975816,4.378599139352779,48524
751,Londerzeel,51.00941362761383,4.296896133799565,21175
262,Château-de-Seilles,50.497212725023616,5.081752631616731,30095
348,Eine,50.871000895022995,3.623822543985241,11260
337,Duinbergen,51.338271911609404,3.26293506332294,9648
504,Halle,50.733060256649814,4.239823954453461,108495
399,Fexhe-le-Haut-Clocher,50.66429943408551,5.397266517996256,20582
560,Herseaux,50.71428726455946,3.24481180953509,15048
818,Melreux-Hotton,50.283600345297494,5.440352546498348,9881
615,Jemappes,50.45256323711496,3.885169785310784,30842
798,Mariembourg,50.09533742372334,4.525417233992525,8129
601,Idegem,50.801685791171266,3.921425440783262,11429
590,Hove,51.15406191789155,4.465214254147384,72010
82,Auvelais,50.449170411135086,4.63070038869451,36560
685,Landskouter,50.970632711493394,3.791317792734344,12509
905,Niel,51.11082441141632,4.340335935016783,7859
973,Poperinge,50.85444837837162,2.736306432736006,11441
610,Jambes-Oost,50.45480124064923,4.880327093433281,9939
812,Meiser,50.854757009079435,4.394274208667772,55687
510,Hamoir,50.42832918725482,5.533840033385975,10114
579,Hony,50.54017176737816,5.573926108998182,10007
1176,Vertrijk,50.83594652922674,4.836594370794067,40597
212,Brugge-Sint-Pieters,51.22266043095538,3.201678747582974,31592
1089,Sint-Niklaas-Oost,51.176623377622434,4.159519894481113,48977
404,Fleurus,50.483141103888876,4.544831466361379,10737
1147,Tilff,50.57025703496445,5.582656168279681,10007
720,Leval,50.43066476604268,4.211414215952779,11135
997,Rixensart,50.71351481096948,4.530823605161436,37932
489,Grupont,50.09050446184591,5.280534452223534,5605
515,Ham-sur-Sambre,50.45281278225799,4.672912869837899,36484
1068,Serskamp,50.98453800875389,3.959538984169734,23696
1256,Zandbergen,50.80691967863315,3.956989676456527,11429
1245,Willebroek,51.06641691397172,4.356072252256531,12293
706,Lembeek,50.71511214097718,4.221567770089727,54186
1230,Wespelaar-Tildonk,50.958554857806234,4.637792321159048,20964
516,Haacht-Wijkspoor,50.96428726510442,4.621727735484607,20980
956,Pepinster,50.56851509165158,5.810268537289398,31673
395,Faux,50.62178659810776,4.549374449348136,10527
542,Heizijde,50.98889804389831,4.157254201988882,31186
216,Brussel-Congres,50.85178018311057,4.362219760072247,296206
958,Péruwelz,50.51361346641127,3.59206286807832,19350
1730,Sint-Gillis(Dendermonde),51.02208185742186,4.117208570505743,31186
801,Marloie,50.20321569506066,5.314305549244098,21000
223,Brussel-West,50.85205607050756,4.322817267052568,11309
352,Ekeren,51.27723574066446,4.432825280541328,9528
1244,Wildert,51.4275703117922,4.463422810773211,9264
221,Brussel-Noord,50.85959959838314,4.361252318634824,296767
752,Neufchâteau,49.85424516060266,5.452480885543958,8898
1013,Ronse,50.74236654443449,3.602611083047574,10168
1207,Walcourt,50.258623307603074,4.435775728291916,8277
1839,Noorderkempen,51.35805994162148,4.634029490976993,2786
1093,Solre-sur-Sambre,50.312755390346254,4.158287829673784,3525
1076,Sint-Denijs-Boekel,50.874198889945404,3.698421279546744,26270
968,Poix-Saint-Hubert,50.019463437274744,5.292645675853187,5608
16,Aiseau,50.42954055375694,4.584376485514419,37286
326,Diest,50.99342002336958,5.050066472491223,41877
568,Hillegem,50.89129484430886,3.857476893082532,37712
371,Erquelinnes-Dorp,50.30970783724065,4.130141061496101,3525
805,Masnuy-Saint-Pierre,50.536335796446835,3.962143546959787,27463
1139,Thuin,50.34256310728942,4.288964234932776,3517
413,Forchies,50.433128757386235,4.323472828215522,30721
649,Kortrijk,50.82441338246862,3.267774528680328,70730
100,Aye,50.2248529224513,5.300638767175158,5879
183,Bosvoorde,50.79455788670699,4.408269528287142,37935
925,Olne,50.56639308394579,5.703133531852481,30992
1223,Waver,50.71613796385702,4.605127669873097,27948
421,Fraipont,50.56512345525054,5.723431941853723,30992
835,Milmort,50.69342290621258,5.599557700763655,29696
25,Andenne,50.496828765415096,5.095965480077196,30098
570,Hoboken-Polder,51.183114878956644,4.34866759837548,7858
648,Kortenberg,50.89300415046401,4.543312926825426,111552
923,Okegem,50.85712457162398,4.054122152641436,11425
434,Gavere-Asper,50.930582049355856,3.639434052959724,11260
995,Rhisnes,50.4993004915618,4.801803854068583,29338
901,Nessonvaux,50.57198592493546,5.741746104791544,30991
530,Haute-Flône,50.55424859743379,5.331294580631765,30666
1125,Tamines,50.432082424904884,4.60886693717308,37610
449,Gent-Dampoort,51.056728987048956,3.740515250330524,50120
520,Harelbeke,50.85629094542211,3.314655510959286,25645
64,Antwerpen-Zuid,51.19721428415948,4.391779006927757,56366
148,Beuzet,50.532974982431014,4.750194075854363,29338
790,Marche-lez-Ecaussinnes,50.54620487800974,4.177102420598815,19117
