station,delay,arrival_count,departure_count,difference_count
329,7,155,113,15
326,29,34,19,2
1229,12,66,87,5
436,14,78,90,2
968,9,45,67,1
604,1,2950,3249,2513
9,32,27,25,1
1182,1,1905,2911,5767
559,1,2169,3445,3250
219,25,34,30,1
1189,0,2160,1987,10469
1145,1,2042,2328,1022
730,-4,76,3,10
1059,0,4908,2500,8402
541,43,2,2,1
1134,34,14,11,1
811,35,24,29,1
223,3,898,893,1
1160,0,29262,27242,48441
798,29,4,1,1
9,-2,354,168,231
1182,2,1001,1660,726
371,1,458,516,145
1206,14,11,18,1
1139,1,539,1229,1009
114,2,981,1464,381
895,28,36,21,2
472,15,38,44,1
347,3,734,1177,41
649,13,230,161,10
37,15,405,179,7
791,44,9,8,1
347,6,197,290,2
1141,9,111,115,1
185,14,34,38,5
989,11,119,226,3
1206,15,13,18,1
1034,11,222,238,12
793,3,123,139,5
1212,17,76,78,1
77,25,34,34,1
962,16,75,82,1
767,-1,286,24,561
77,23,29,47,1
1167,24,63,66,1
227,0,38444,35048,69191
365,5,1237,1281,5
100,11,8,17,3
532,14,3,8,2
768,27,41,34,2
471,3,180,311,8
375,2,1141,1480,42
811,16,279,279,1
401,10,255,268,1
791,5,1354,1500,15
1255,7,105,149,4
1146,13,258,276,3
1088,31,35,26,1
1088,0,28227,34163,35023
989,33,2,4,1
455,12,799,639,56
1128,10,52,70,11
797,-2,223,223,2
957,4,8,36,6
220,18,564,637,23
221,6,6902,6719,216
380,5,2538,2809,47
733,9,178,171,52
604,15,39,52,2
395,6,124,200,9
488,6,387,476,4
247,4,768,1180,9
708,4,572,580,19
8,33,37,33,2
25,32,11,11,1
726,27,76,56,2
364,1,4438,4900,2152
31,30,32,30,1
970,12,17,19,1
277,5,442,677,9
936,5,2381,2141,434
501,19,19,26,1
1212,10,190,222,2
977,16,30,30,4
6,1,6144,4352,780
286,4,1046,1133,6
590,2,6357,6864,102
1842,4,268,401,13
819,15,155,162,3
1145,8,163,172,2
1088,18,158,113,6
203,40,11,12,1
139,27,158,141,4
352,4,262,304,19
726,35,36,26,2
1144,25,15,26,1
1061,18,84,97,1
281,10,196,213,1
342,11,69,64,1
1843,3,370,1763,1847
1134,14,165,178,2
1231,7,278,290,2
252,12,25,38,2
900,15,210,208,1
191,2,5175,5990,592
1730,0,16382,13388,23643
811,9,917,980,5
866,-1,1223,312,15
941,9,70,70,1
747,6,83,94,5
840,8,440,533,41
320,4,2262,2632,87
768,23,42,49,2
1075,0,3,3,21
378,3,810,1033,12
1082,26,7,5,1
1254,32,2,1,1
77,50,1,3,1
327,31,9,7,1
345,20,49,63,1
673,10,113,119,4
1146,-1,8084,10,493
848,14,245,202,18
192,11,47,64,1
318,42,14,13,1
977,17,28,27,3
210,38,17,18,2
793,5,48,57,1
470,4,112,116,4
278,7,201,214,3
701,2,2350,2677,93
139,29,111,109,2
585,9,25,41,5
568,1,4040,6872,7098
523,31,40,21,2
747,41,2,2,1
1180,1,2965,2975,15
401,3,2052,2441,12
956,3,1874,1991,44
1059,6,241,336,3
974,3,775,1030,7
822,36,20,20,1
1090,8,196,224,23
424,2,3062,3825,67
218,16,175,150,5
871,7,327,395,3
1128,6,180,249,43
422,16,17,16,1
146,7,268,168,7
130,5,873,933,5
507,17,33,43,1
1213,57,1,2,1
768,-3,65,5,7
8,15,163,180,2
1272,21,2,2,2
24,2,2939,3275,36
1226,17,53,30,1
25,3,1914,2031,29
1261,-1,118,80,8
203,-4,6,6,22
470,3,312,225,9
788,5,331,409,9
1073,23,68,84,1
436,9,273,302,4
793,0,2183,1953,2986
1767,54,3,2,1
936,2,8221,6194,3354
318,0,34072,45930,51250
724,26,30,29,2
151,-1,2056,648,11
77,32,24,19,1
371,7,27,53,13
1176,16,172,186,1
471,13,13,19,1
931,12,258,271,4
121,5,696,910,47
281,5,693,888,19
1068,4,1137,1336,2
130,9,356,365,1
730,8,580,528,39
410,3,546,925,6
319,32,29,19,1
1274,31,27,15,1
247,3,1071,1765,60
815,23,77,79,1
1223,5,401,364,7
634,0,10920,8335,17325
218,12,365,365,8
747,5,83,150,9
606,22,18,30,1
449,13,232,231,5
1034,-3,4,1,243
708,8,249,265,7
742,13,208,224,1
1090,13,76,81,1
585,8,30,33,1
701,26,20,16,1
455,35,50,54,4
1031,3,1664,1795,5
1427,0,1,1,1
705,4,1409,1595,2
751,2,2058,1251,18
409,10,45,48,1
811,7,1395,1540,10
455,43,25,24,1
77,5,1207,1146,130
910,13,55,55,1
1047,0,77,52,19
148,3,1627,1696,2
365,4,1680,1831,10
66,11,106,119,2
329,10,69,37,9
1154,22,59,38,2
438,24,31,30,2
1082,6,203,204,7
317,22,57,51,1
266,11,165,183,4
316,26,87,87,1
139,1,25261,31805,26460
1841,1,2056,2279,297
402,5,1290,1282,160
167,4,1205,1305,1
837,1,3185,6124,6625
1274,8,528,395,11
472,22,11,14,1
342,4,543,504,8
939,0,17558,25360,21408
16,4,1151,1404,3
318,29,54,48,3
767,6,213,259,3
812,4,2269,2617,41
1270,13,192,197,2
1131,20,26,15,1
744,3,134,139,3
368,14,486,490,1
790,3,639,783,10
936,23,55,35,5
188,11,28,29,5
157,0,7272,5233,9898
1159,7,442,509,2
559,9,114,116,2
532,3,85,262,53
442,9,67,84,1
327,22,18,34,3
160,19,34,40,1
218,3,5643,5476,1327
114,3,583,926,54
750,11,117,143,1
798,12,16,6,4
1242,16,36,45,1
1229,10,124,141,8
1206,7,82,107,14
1017,2,341,751,375
906,6,833,874,1
649,5,1433,869,155
632,2,559,1152,1234
752,1,652,1925,1559
117,0,20083,20083,41336
1182,12,49,58,2
219,20,91,73,1
686,-4,88,88,1
506,0,3253,3253,6690
647,4,383,441,4
220,50,22,16,3
258,2,421,440,20
1092,41,7,4,1
250,14,73,85,1
961,9,28,32,11
118,3,1898,2116,22
328,-1,2,1,6
121,1,2704,5636,6296
873,0,13609,10266,22102
738,5,1628,1909,11
743,4,181,261,4
75,3,289,535,5
1242,4,634,748,14
708,23,19,18,1
811,13,430,414,2
748,8,521,620,33
250,3,1107,1253,17
1021,3,4445,4983,105
493,1,3482,3929,1000
201,6,426,467,4
840,3,1497,1469,441
1061,-2,78,160,2
931,-2,2568,2567,3
455,53,1,15,1
455,26,150,131,10
1174,9,1231,1233,1
210,21,130,95,2
400,4,1145,1366,39
351,1,1802,2772,3744
313,25,9,7,1
798,2,517,431,124
1059,11,56,59,1
1245,4,426,527,31
768,39,11,5,1
1128,13,44,38,3
863,5,1769,2073,29
604,8,159,173,1
941,7,151,174,2
837,27,7,10,3
1235,12,66,68,3
899,37,19,15,1
1182,10,78,93,1
438,10,214,260,52
402,48,1,4,1
9,-3,106,87,103
1160,10,434,481,2
673,5,482,500,14
733,-3,1685,1277,149
621,2,4683,5203,307
1224,30,35,35,1
1176,13,279,297,3
1141,5,190,263,13
791,24,58,60,2
155,8,180,196,8
936,27,29,29,3
1230,5,391,558,3
1228,5,1007,1106,11
1238,1,7277,10473,7783
215,17,790,879,5
1744,31,26,23,3
371,10,18,15,1
160,11,66,82,1
704,3,155,354,209
1260,45,16,16,1
427,5,332,399,5
514,16,7,12,1
951,4,319,372,1
789,9,274,313,9
205,13,259,237,7
455,21,204,228,16
77,26,31,19,3
822,21,68,58,2
1145,6,308,330,8
402,17,78,67,4
710,2,1428,1543,54
502,7,73,92,14
139,41,16,15,1
155,26,32,38,1
412,1,734,729,150
743,2,540,1074,72
1234,37,11,12,1
682,1,7920,7899,537
247,11,81,116,1
1198,1,807,3536,1506
1177,44,8,8,1
243,6,382,461,3
1224,15,253,239,1
560,-1,702,2,2
327,6,200,169,28
1213,13,82,103,2
215,19,553,659,2
1154,43,4,3,1
759,19,129,134,1
726,21,116,110,7
715,32,55,45,1
905,8,42,59,2
738,0,24218,18835,45568
797,0,29913,27753,56421
259,3,3085,2243,325
1184,47,4,5,2
1761,16,38,44,1
153,-4,4,3,1
337,0,6173,4545,1956
530,2,2833,3314,133
553,4,4665,4650,5
1184,45,7,8,1
232,16,185,194,1
1113,10,118,147,6
142,-1,2373,512,1
905,0,5172,2166,4604
37,-2,250,79,226
840,24,23,23,2
979,1,3883,6189,11104
748,26,52,54,1
1226,12,120,72,5
748,31,36,34,1
567,11,35,45,1
1128,4,297,469,85
169,11,136,133,3
848,27,51,34,3
360,17,124,106,4
925,-2,109,112,6
742,15,134,144,1
801,0,6047,9797,3332
342,-2,35,22,1
1982,3,466,466,1
710,10,137,146,6
100,3,77,182,117
16,0,21042,20589,29862
933,14,111,111,2
911,28,51,27,1
562,11,158,160,3
521,14,477,468,2
259,4,2104,1503,173
449,11,316,340,3
1128,31,8,5,1
22,5,1053,1156,4
654,7,677,720,2
962,7,287,293,7
1034,6,617,655,60
530,0,13442,11922,24854
977,6,280,274,78
1270,12,254,281,1
183,1,5496,5930,6188
895,29,24,15,1
1145,4,613,705,18
1213,10,161,162,3
908,4,1189,1276,342
862,2,1765,2130,180
266,0,14022,13749,22873
1192,6,1847,1634,57
743,0,6618,4057,6771
10,0,4974,4963,12834
1085,1,1006,2918,4797
975,2,3594,3847,611
895,12,306,271,9
848,18,154,114,13
77,35,13,16,2
185,1,1765,1691,754
602,3,474,635,54
759,9,716,774,2
877,14,82,99,1
455,11,964,820,70
108,1,1325,1325,8
708,12,79,82,1
185,17,19,22,2
807,7,314,318,1
899,13,68,57,12
611,14,59,50,1
210,5,1561,1513,321
644,6,1375,1356,7
1176,40,10,8,1
726,4,4403,3751,765
360,36,9,10,2
970,1,1016,3335,4621
682,0,25037,24410,57477
1261,19,45,50,1
1149,17,10,13,1
1663,8,355,405,2
1009,5,844,978,5
1744,18,92,97,7
6,2,3474,2424,145
360,-1,1402,1,2383
956,-1,1551,1262,77
629,2,41,120,16
458,18,53,30,1
227,9,734,798,1
832,5,498,577,2
502,10,37,55,7
449,6,1009,1155,25
931,57,3,3,1
1230,1,2115,4582,10797
221,22,421,357,6
488,0,11605,8242,15194
423,3,14,40,4
600,4,478,624,3
1272,2,1184,1681,64
216,3,19297,19678,16
12,0,6049,3640,5892
1245,14,38,43,2
1177,11,169,174,3
1245,10,58,61,3
827,6,334,409,1
318,-1,2788,795,10464
1244,2,674,721,2
187,9,167,199,1
318,26,57,66,8
1128,7,96,159,28
715,7,2348,1767,203
826,0,7197,5362,11082
919,8,455,498,1
395,9,52,65,3
243,12,112,111,1
6,9,401,352,7
606,-1,45,3,8
644,-2,28,33,53
649,6,1148,568,107
726,43,12,10,2
768,0,14763,16482,19376
1139,5,43,77,6
424,6,668,743,5
494,1,6935,6983,4
449,18,78,105,3
1149,10,40,41,1
863,4,2488,2921,48
383,3,3178,4068,110
220,36,89,75,4
805,10,181,202,1
733,6,361,369,215
227,10,540,535,1
263,15,98,105,3
142,2,2566,3500,197
215,26,265,305,2
1073,16,185,196,1
673,-1,58,6,879
754,4,1145,1245,2
221,3,19591,17564,1987
989,14,31,66,2
733,5,493,483,336
151,2,3445,4986,735
541,40,6,6,2
504,11,671,710,12
1228,8,426,450,2
920,26,12,14,2
1223,8,122,106,6
715,41,27,23,1
345,36,12,14,1
78,0,2970,5076,4885
1141,1,1199,1705,2969
611,0,14122,19311,19567
579,4,565,704,1
363,41,16,14,1
801,-1,2357,2,123
811,20,154,162,1
811,-2,89,16,44
958,5,430,541,27
911,18,99,86,3
121,13,155,176,3
259,36,15,12,2
318,34,33,29,2
434,11,17,21,1
218,44,6,6,1
628,10,325,353,12
1843,8,49,109,5
514,14,12,17,1
590,9,684,683,2
1255,33,1,6,1
907,6,822,832,4
810,11,781,707,28
384,25,51,62,1
1058,-2,35,35,2
153,3,996,1768,105
415,2,6008,6988,336
1212,50,4,5,1
871,-1,799,27,3
1060,11,92,97,1
185,2,1137,1114,164
902,6,462,470,4
732,1,11344,11444,7003
1145,3,976,1072,22
710,8,293,291,8
66,14,79,82,1
185,13,36,31,5
496,1,900,2349,1588
634,18,14,12,1
719,8,281,317,5
27,-3,6,3,31
136,-4,4,4,1
939,38,9,10,1
24,5,1102,1187,2
493,12,78,86,1
810,34,40,43,1
68,6,139,181,2
840,23,24,34,8
726,3,6516,5413,1382
840,26,15,13,3
1348,3,718,725,8
320,15,150,153,3
395,12,26,29,2
719,5,521,612,16
329,13,42,21,4
811,1,10897,12282,7532
604,11,75,80,2
1168,19,96,97,1
75,1,1055,2083,2418
220,55,17,15,1
970,2,364,1178,236
872,0,2,3,14
320,22,70,76,1
815,26,64,63,1
708,3,707,738,28
1009,7,427,505,2
1048,15,684,669,9
325,13,580,593,1
1761,37,1,4,1
724,-2,91,69,174
877,-3,17,12,1
968,13,14,27,1
768,42,8,8,1
247,9,135,261,1
221,8,4026,3985,96
1056,16,28,29,1
820,2,908,1186,71
1744,49,2,4,1
560,8,138,189,3
812,2,5397,6036,489
1141,0,6052,4214,6159
1212,18,77,70,1
819,-1,1128,862,45
784,11,29,8,1
592,0,13404,14165,24165
455,41,27,35,3
12,2,917,1318,228
842,-2,57,56,5
1238,30,23,23,1
1242,8,181,226,6
1159,-1,1765,1755,4
848,1,5634,7978,6493
822,3,3727,4019,60
784,24,9,2,1
132,5,819,959,1
1017,0,5275,2707,3448
395,7,97,135,6
218,1,11664,12558,5465
1224,4,2340,2656,103
824,7,281,342,4
701,4,1130,1282,8
1152,19,36,41,2
1182,0,6098,5383,6584
1223,15,31,21,1
259,31,30,17,1
1056,1,3122,2859,66
818,7,168,222,14
562,16,107,103,1
449,10,376,381,3
415,10,583,598,2
523,43,13,9,3
1034,36,18,8,1
768,6,637,733,37
971,0,13938,10705,24129
684,-2,6,4,1
842,0,11991,9770,15589
1192,0,46695,52509,67494
810,15,442,378,7
361,5,998,1099,1
380,27,55,50,2
218,5,2834,2658,662
277,9,145,213,2
621,16,154,136,3
805,-2,78,19,2
9,24,56,57,2
600,6,207,303,1
1663,12,157,181,1
319,36,15,17,1
318,15,288,282,22
1206,2,514,1313,1119
822,35,22,19,1
360,6,1006,842,21
220,5,9539,8662,1341
227,3,5625,5996,253
649,10,417,243,31
235,8,418,408,6
326,18,88,106,3
733,14,60,68,5
521,2,8825,9663,489
348,0,7998,6093,9702
160,13,50,55,1
220,53,16,8,1
1102,31,14,13,2
896,4,220,286,1
523,18,126,100,5
266,9,292,337,5
899,11,97,110,47
820,4,386,443,10
77,3,2401,2088,439
1207,3,428,453,131
6,23,38,34,3
863,10,471,516,1
750,2,827,1166,169
413,11,123,137,2
1226,10,145,117,5
138,4,1728,2020,11
910,47,1,1,1
751,7,241,197,3
532,13,3,11,5
352,9,83,80,1
1021,8,917,972,3
520,9,244,262,1
132,9,186,223,2
326,39,11,9,1
1060,5,517,651,4
822,15,200,205,1
602,13,59,69,1
19,9,167,180,9
329,24,11,6,1
1348,20,17,14,1
748,4,1969,2240,198
108,-1,338,346,18
480,1,793,938,1092
877,-1,119,26,2
589,6,152,223,1
108,23,15,15,1
1102,22,36,46,1
578,17,128,127,1
1730,9,269,350,1
436,7,488,506,7
578,12,298,320,1
66,9,147,161,2
130,7,478,510,2
560,23,21,22,1
436,5,783,833,15
837,-3,56,3,3
142,5,676,823,1
342,15,41,24,1
1841,5,219,220,1
422,8,39,91,4
142,11,119,124,1
105,13,46,60,2
1048,14,886,880,7
319,28,28,25,2
1229,33,4,6,1
956,5,977,1001,10
1843,28,1,3,1
78,12,36,32,1
997,4,1817,2019,2
1266,0,16562,14214,26764
220,49,29,31,1
601,3,1031,2055,1085
345,19,60,73,4
916,11,829,859,1
1062,6,706,752,1
1144,13,77,80,6
64,17,121,118,2
583,15,31,63,2
1226,8,205,152,17
19,4,641,815,35
210,36,39,23,1
628,41,12,7,3
470,2,884,875,13
400,3,1687,2013,75
924,11,138,197,3
924,2,1805,2276,451
728,12,168,152,4
759,5,2084,2327,40
1843,27,6,8,1
327,1,1597,1433,1094
925,7,472,472,1
220,41,49,52,2
644,4,2776,2783,16
791,1,6873,9270,12164
169,2,1137,1190,216
324,0,6231,6443,10123
801,5,325,294,17
708,7,298,287,10
910,18,15,17,1
619,8,409,424,2
221,-3,68,25,703
352,40,3,1,1
908,12,130,136,2
866,9,456,507,3
455,13,748,539,42
1234,9,437,488,3
360,47,1,1,1
748,0,27176,25754,38389
155,5,371,395,16
951,18,10,8,1
410,14,23,18,1
375,11,78,101,2
724,15,106,112,8
1261,45,4,3,1
1154,26,25,21,2
541,18,41,48,1
1090,4,694,931,81
8,26,55,64,3
286,2,2743,3060,91
957,1,118,202,319
710,-1,40,1,42
210,0,36083,44350,38188
126,7,120,137,1
121,10,261,278,1
37,17,310,158,4
606,26,14,11,1
318,25,70,79,7
612,5,124,140,2
313,1,1248,2741,4615
726,12,543,438,39
1212,1,3247,4323,3730
1058,4,1822,1890,22
1134,24,40,45,1
221,15,1025,965,21
486,3,2951,3627,36
395,17,12,18,1
1085,4,290,377,4
1663,3,3025,3435,23
383,10,155,200,1
567,4,545,608,15
840,20,34,30,4
1261,3,1029,1218,12
215,22,408,478,1
31,23,59,67,2
863,16,176,195,1
956,36,14,13,1
1226,1,3595,3623,3337
383,1,7863,11003,18033
155,3,665,838,86
1145,9,137,144,1
826,35,6,3,1
1145,21,19,20,1
1192,7,1301,1304,43
962,18,55,62,1
719,7,329,380,15
1034,32,21,11,1
824,34,11,11,1
682,6,1049,1111,30
504,32,45,41,1
1150,2,1385,2333,2282
139,3,10077,11904,1368
1090,10,156,184,7
380,11,417,445,5
1034,10,241,244,17
412,0,1494,613,1955
138,-2,74,67,2
185,19,11,15,2
504,-4,3,1,16
812,36,7,8,1
1146,11,350,369,4
700,1,4917,6044,2590
507,1,2600,3629,4141
789,4,1234,1362,19
715,42,27,26,2
384,7,758,901,27
533,0,10375,10375,20430
1577,3,1895,1892,2
192,14,46,44,1
748,32,39,34,2
58,12,92,93,1
318,54,6,6,2
67,5,402,753,33
146,2,1572,1092,431
873,3,1231,1598,74
683,6,32,57,4
447,8,554,592,1
415,49,6,7,1
1182,9,86,129,2
933,5,997,966,14
764,-3,170,170,3
866,4,2329,2592,23
812,9,230,244,1
195,9,101,128,4
435,5,305,325,2
216,4,13372,13658,9
931,6,899,977,33
8,-2,609,494,4
814,2,2698,3469,164
723,10,88,41,1
728,0,24225,23883,39629
894,6,772,822,4
871,29,5,7,1
438,-1,3129,3,1981
458,11,218,105,3
706,5,1416,1561,10
319,-3,20,2,602
227,15,169,199,1
541,12,122,134,5
146,6,316,236,12
1232,-1,982,952,9
1073,-1,1523,788,4
1767,34,14,16,1
27,11,294,292,8
791,8,645,715,3
719,16,62,79,1
819,20,100,102,1
1048,17,508,541,4
277,-1,2,1,234
371,3,111,683,605
790,39,7,7,1
35,-3,28,21,9
220,11,1985,2039,109
1666,5,492,599,3
336,13,410,413,2
822,10,388,422,10
221,-2,424,26,3854
375,7,242,275,1
151,22,65,70,1
189,18,32,35,1
395,2,864,2132,2374
27,20,56,75,2
288,0,3035,2899,7610
120,12,21,26,4
954,22,5,4,1
1181,23,94,87,1
455,38,42,47,2
895,0,29321,44562,22306
205,11,356,301,5
519,3,780,777,1
812,6,940,1079,10
1226,18,41,24,1
6,-3,5,5,11
905,14,13,14,2
169,3,761,816,79
342,0,10856,11849,16750
855,5,989,995,1
438,15,104,89,5
1062,5,955,1021,7
22,2,2875,3331,73
133,1,1800,1796,7
1181,33,7,14,1
424,11,149,175,1
1255,3,479,730,43
169,17,42,53,1
436,27,11,16,1
788,12,44,61,1
747,15,5,14,2
562,-1,1246,1158,97
570,1,539,1081,4107
612,0,3614,3241,7585
64,20,94,96,1
412,5,50,150,150
212,25,24,23,1
871,1,4637,5806,5008
422,14,19,16,1
1081,2,2769,2816,92
319,29,27,22,4
815,15,201,201,1
610,10,31,45,4
1151,7,111,54,2
114,9,119,146,1
784,9,48,20,2
1021,4,3244,3554,35
259,5,1462,1072,102
1184,3,982,1296,121
347,0,5019,2535,8706
636,0,3593,4824,11173
247,-3,1,1,1
37,-1,1779,85,967
1113,9,140,186,4
1102,10,257,278,3
210,25,81,69,7
109,0,1,1,10
336,3,4843,4969,18
449,21,77,77,1
1219,6,1255,1293,2
1011,0,146,146,710
673,18,42,47,1
438,27,15,7,1
732,28,41,51,4
895,19,103,74,1
1213,46,1,2,1
375,1,1702,2134,1128
1113,14,42,51,1
621,11,335,320,9
128,3,666,1072,14
361,4,1428,1568,2
139,2,15343,18539,4015
262,0,14060,13471,28312
399,0,11216,8771,14008
319,10,369,225,22
798,0,4667,5692,5600
784,-4,6,6,155
855,3,1838,1886,7
855,1,6908,7212,147
643,6,97,155,2
287,5,135,183,2
899,14,50,51,14
1058,14,143,134,1
342,18,43,49,1
2089,35,38,38,1
684,41,13,16,2
259,28,33,20,2
920,3,1123,1553,784
1265,-1,7,1,360
1102,2,2835,2890,107
1213,4,575,673,60
1113,22,14,18,1
325,4,5199,5456,72
1154,14,138,103,2
682,5,1371,1442,33
442,4,246,391,5
1058,1,7221,7071,659
1274,34,20,21,2
736,17,8,14,2
976,1,1586,1563,103
736,9,33,33,4
790,1,2137,2878,2125
936,-3,207,2,392
37,24,137,62,2
316,2,6040,6352,133
781,1,4417,5836,3594
1160,33,25,29,1
805,3,1340,1444,22
764,2,1519,1607,38
258,11,18,22,5
1144,31,2,8,1
632,9,75,76,1
1152,8,192,232,1
66,10,150,143,4
589,-1,280,4,21
288,3,708,807,7
644,0,37188,37162,70386
418,16,10,18,2
732,10,506,551,26
449,17,128,144,3
530,1,4228,5292,5465
121,9,270,335,5
392,1,4439,5102,3186
229,8,777,817,3
824,8,203,283,2
220,43,52,36,3
75,0,7140,5214,7370
686,6,751,912,7
724,-1,224,146,809
520,17,81,86,1
192,6,187,238,7
635,-1,884,840,4
1087,9,203,236,1
936,19,96,71,4
263,19,45,49,1
1228,11,217,207,3
704,9,28,38,2
326,-2,202,50,13
840,7,580,637,68
205,14,264,210,1
139,6,3563,4227,159
201,7,372,398,3
37,25,119,84,2
37,13,565,260,13
821,5,1041,1054,2
541,23,29,32,1
1348,7,292,302,1
1048,2,16562,16161,607
621,26,48,35,1
630,-1,1148,2,7
502,4,242,404,59
8,27,54,52,2
701,43,3,3,1
822,4,2324,2469,35
957,2,47,142,45
578,9,553,560,1
335,10,377,403,2
1248,5,153,193,15
504,3,6067,6206,385
1979,6,399,524,2
1229,23,20,21,2
1151,21,6,4,1
789,2,2345,2689,65
724,21,55,52,3
1213,1,2655,2538,2393
562,8,414,319,6
501,37,1,1,1
673,6,347,309,10
249,8,108,139,1
400,6,597,685,19
1085,44,1,2,1
719,25,20,33,2
621,7,976,960,12
1265,7,169,319,50
188,1,2162,865,206
848,10,438,417,70
1226,0,5117,4237,5959
155,10,126,153,4
147,3,551,835,147
189,15,53,69,1
840,25,18,21,3
220,48,23,26,1
1159,3,1536,1860,26
218,11,425,441,15
554,10,333,394,22
546,4,155,484,135
636,15,68,74,1
1107,9,29,22,2
1198,3,127,225,3
1144,7,272,328,68
395,3,515,966,1135
1226,28,13,10,1
1744,11,253,217,23
826,5,377,473,51
895,7,985,718,80
590,3,4293,4522,26
319,5,1663,1044,176
902,4,820,889,10
1128,9,83,111,23
287,8,69,71,5
1102,9,335,354,8
286,3,1493,1716,9
1245,26,3,5,1
1092,9,246,263,9
199,4,1683,1857,5
637,3,285,323,1
143,2,861,1109,95
1067,16,26,29,1
1181,4,271,350,118
899,42,7,4,1
231,35,9,6,1
1245,11,51,48,2
1229,-1,4,1,21
117,23,52,52,1
550,7,848,882,3
132,0,16025,14409,25392
1084,2,516,543,28
427,7,187,230,2
1057,1,80,79,2
9,38,12,21,1
939,32,18,10,1
504,7,1700,1800,44
877,3,642,995,20
730,34,8,12,2
442,14,25,16,1
139,24,204,190,1
1744,46,5,4,1
1253,5,513,689,4
1082,12,26,27,2
962,24,16,17,1
684,51,9,7,1
383,18,64,79,1
153,4,581,974,29
67,7,181,265,6
540,2,446,945,509
560,7,209,248,2
812,11,200,170,2
1149,7,85,112,2
189,5,589,767,18
995,1,4883,5096,3055
784,-1,253,49,1149
724,25,26,37,3
591,3,634,982,10
590,1,9969,10852,3594
970,5,103,149,18
336,4,3413,3509,6
169,-1,1141,547,5
989,15,48,66,2
243,14,82,87,1
171,1,3481,4843,2493
1141,14,47,73,1
583,2,1510,1106,592
188,-1,69,68,2225
975,5,1346,1438,2
621,15,180,192,3
108,10,173,169,2
805,17,62,75,1
1219,15,114,116,1
706,30,41,41,1
989,27,5,4,1
789,11,197,209,2
724,23,53,45,1
540,4,173,332,6
902,5,548,598,3
1273,0,5280,5279,10512
923,3,645,1100,24
759,13,290,301,2
578,4,2415,2912,10
139,36,50,54,2
540,5,133,195,2
621,20,82,86,2
636,3,755,713,27
1149,14,11,12,1
748,21,106,104,2
9,31,28,28,3
177,-1,1584,1551,5
815,7,824,879,22
848,16,187,151,16
221,20,491,504,8
699,7,546,619,2
824,12,84,94,1
107,0,5176,3670,7246
591,16,23,34,1
8,34,27,32,1
203,16,168,166,1
954,8,64,88,1
1063,-2,15,15,5
560,17,38,37,2
997,-1,3769,3000,10
871,17,47,52,1
621,43,11,8,1
329,1,1858,5547,4720
1192,8,1051,1024,27
27,16,97,99,4
554,19,86,90,3
31,25,70,65,3
1060,6,373,466,2
592,20,44,53,1
979,3,1580,2091,236
907,3,2632,2777,58
699,8,389,464,2
502,26,6,2,1
648,8,1655,1663,2
438,11,175,203,23
786,2,423,369,16
266,5,790,886,21
820,7,184,209,2
203,9,577,624,31
2089,3,5146,5210,34
336,2,6972,7183,73
610,18,5,5,1
183,2,4335,4967,146
146,3,922,726,66
520,8,298,325,3
1082,11,33,32,1
615,9,366,365,1
1058,23,49,58,2
636,5,336,361,9
907,-3,8,8,1
724,48,2,5,1
1228,20,59,64,1
1034,17,89,94,1
208,-1,1,1,2
267,22,34,35,1
683,1,275,1451,1742
617,0,4302,5605,4745
1274,2,5105,3405,320
455,55,12,8,1
1145,5,427,518,9
6,18,72,66,1
363,6,1399,1545,6
894,-1,369,241,21
139,19,334,313,4
910,0,3796,3770,10931
615,7,597,622,1
177,17,116,119,1
1090,1,2136,2370,1556
911,13,182,182,5
1177,7,441,446,13
962,11,129,126,3
751,5,522,389,11
751,15,33,35,1
815,10,433,418,8
621,27,29,32,3
1097,1,111,167,9
1176,8,685,786,1
219,36,15,10,1
743,3,279,491,15
724,18,50,74,7
848,15,230,169,15
462,46,6,4,1
157,2,612,1130,121
559,2,1312,1763,218
432,3,788,1347,251
814,7,334,417,1
58,4,781,807,11
566,4,642,736,4
1146,-2,2089,3,256
220,38,66,63,5
708,1,1356,1420,263
1768,0,4779,3956,8101
827,0,4053,2645,7490
433,2,1123,1998,47
504,29,71,66,4
326,15,139,131,1
801,14,30,27,1
559,18,23,24,1
635,4,1630,1851,4
114,4,460,588,10
585,2,233,591,578
848,53,3,3,1
1212,4,818,945,26
939,16,74,76,4
1843,4,221,605,1520
215,11,2209,2519,7
380,24,48,54,1
16,8,305,353,3
920,4,776,1019,118
815,9,561,598,14
615,0,13172,12517,28828
620,8,370,371,1
601,0,3673,1479,6536
501,9,90,122,7
177,13,230,242,2
510,0,1581,1468,10086
939,21,41,38,4
6,8,512,386,8
504,9,1102,1060,20
348,11,16,18,3
956,2,2802,2810,163
58,17,39,39,1
455,15,495,432,30
565,4,447,510,2
188,12,13,27,4
317,26,55,52,3
1192,1,12190,11743,11697
901,10,244,245,1
705,5,1007,1103,3
130,17,96,91,1
1125,14,101,99,4
706,4,1909,2187,11
1021,55,3,3,1
436,6,583,674,7
68,7,101,140,1
837,21,19,15,1
649,0,18811,29630,10429
819,12,247,256,3
514,5,105,204,4
1034,2,2743,2634,1558
335,17,180,174,1
686,5,965,1268,25
138,-3,4,3,1
924,7,437,501,7
1255,1,1812,4100,9457
455,31,81,75,8
1167,4,1588,1742,7
108,4,633,630,5
449,30,25,30,1
