avg_departure_delay_s,sum_departure_delay_s,avg_arrival_delay_s,sum_arrival_delay_s,arrival_count,departure_count,avg_time_saving_s,sum_time_saving_s,station
70.9356540084388186,201741,133.7499115670321896,378111,2827,2844,,,1262
80.876875,776418,80.876875,776418,9600,9600,0,0,1263
211.6371583947132925,3074453,162.476177323574092,2352980,14482,14527,-50.5431739431739432,-729338,1265
178.1646049545352312,5545017,150.8150101289430528,4690196,31099,31123,-27.356464031442286,-849172,1266
156.1990538398732049,6504441,145.4528138319647458,6040219,41527,41642,-11.047452727929664,-458635,1270
134.1012815948736205,1506762,115.7690097854385492,1289551,11139,11236,-19.4508322087269456,-216196,1272
163.3243294654746053,1717192,163.4727981738634202,1718753,10514,10514,0.01712165889850661086,180,1273
134.0418566290178469,5850793,170.5995549096194023,7512522,44036,43649,1.6653035014194944,49273,1274
146.8666445925251438,7096890,127.1127528183023873,6133953,48256,48322,-19.8138049721122146,-955600,1278
188.8097794822627037,1969286,191.834984756097561,2013500,10496,10430,4.2083736221233804,43523,1348
190.4379652605459057,1995409,172.4626993166287016,1817067,10536,10478,-17.0203220858895706,-177556,1350
320.3555555555555556,14416,320.3555555555555556,14416,45,45,0,0,1362
47.762417823228634,261547,284.9893382352941176,1550342,5440,5476,,,1368
1080.5,10805,1080.5,10805,10,10,0,0,1386
114.2587203081532206,1067862,129.1129084092126406,1205269,9335,9346,-0.13507057546145494028,-1244,1419
-4,-4,-4,-4,1,1,0,0,1427
109.0264288074000661,3960276,108.9536119370113424,3957631,36324,36324,-0.07281687038872370884,-2645,1577
122.224288623380368,6782348,99.727607295556638,5528001,55431,55491,-22.6427514525966293,-1254816,1663
269.8066070802663863,3079033,217.5672453094862353,2481572,11406,11412,-52.2417949846018478,-593728,1666
50.658169375534645,296097,339.3389402859545837,2017370,5945,5845,,,1670
211.25,845,211.25,845,4,4,0,0,1689
46.6560606060606061,92379,51.3043256997455471,100813,1965,1980,,,1723
155.7098818842183633,7738314,155.7087148117592611,7738256,49697,49697,-0.00116707245910215908,-58,1724
167.1443149626577389,5192171,133.6407647837741821,4137919,30963,31064,-33.8588516746411483,-1047322,1730
128.0524600183355404,6285455,112.0539330848995463,5532775,49376,49085,-34.9322156165269521,-1404310,1744
-31.6184971098265896,-5470,-1173.5531914893617021,-55157,47,173,0,0,1753
139.6010634624680616,2021563,96.2937391905914908,1391926,14455,14481,-43.0216954321757815,-620674,1761
171.8002056454574387,7017523,151.2360666239590006,6138067,40586,40847,-21.4476098860441024,-869529,1767
200.1698414104722247,2259317,150.7702222222222222,1696165,11250,11287,-49.8301601423487544,-560091,1768
175.7140637140637141,226144,133.270397842211733,197640,1483,1287,,,1839
115.5858638743455497,1103845,111.6992765020446681,1065276,9537,9550,-3.9917051658966821,-38017,1841
119.316762621789194,1077669,90.4722069345074298,821940,9085,9032,-27.2930880713489409,-244819,1842
177.1885916016350799,1907258,74.3372093023255814,799125,10750,10764,-102.8560662448827689,-1105497,1843
143.3040559440559441,5123120,125.125465803704015,4465853,35691,35750,-18.2810109557566757,-652431,1912
145.9940387788778878,7077791,114.3558744579805905,5538255,48430,48480,-31.6788672464007601,-1533669,1973
226.5388426827110246,2560342,181.4453444899412498,2038357,11234,11302,-46.1666221391041054,-518405,1979
99.9859638493385843,990161,100.0796728264162375,991089,9903,9903,-0.06888193111806888193,-682,1982
116.2729359260439911,1823741,73.7293016096966588,1149661,15593,15685,-42.9503596198304649,-668823,2011
199.464622641509434,84573,208.8497652582159624,88970,426,424,0,0,2027
470.0666666666666667,7051,411.3846153846153846,5348,13,15,,,2048
15.3441734417344173,5662,-86.8590785907859079,-32051,369,369,,,2061
163.7151566009329417,13266494,160.874451869510975,13023913,80957,81034,-2.970467211190332,-240391,2089
